서울특별시 종로구청,서울특별시 종로구 북촌로15길 27,"서울특별시 종로구 삼청동 158-18, 건물 앞",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5854894,126.98383079999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로10길 16,서울특별시 종로구 신교동 6-13,생활방범,4,200.0,360도전방면,30.0,2018-02,02-2148-4301,37.583518700000006,126.9679297,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로13길 17-1,"서울특별시 종로구 신교동 2-20, 건물 앞",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.58489960000001,126.96654860000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로 116,"서울특별시 종로구 신교동 59, 새마을금고",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.583657099999996,126.9700541,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로23길 19,서울특별시 종로구 신교동 17-47,생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.583344700000005,126.9692591,2019-09-18
서울특별시 종로구청,서울특별시 종로구 세검정로7나길 14,서울특별시 종로구 신영동 214-43,생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.6035833,126.96007379999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창1길 22,서울특별시 종로구 신영동 5-12,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.6051597,126.9626975,2019-09-18
서울특별시 종로구청,서울특별시 종로구 윤보선길 10,서울특별시 종로구 안국동 170,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5765681,126.98421840000002,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로9길 5,서울특별시 종로구 옥인동 48,생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.582116600000006,126.9673037,2019-09-18
서울특별시 종로구청,서울특별시 종로구 옥인길 40,서울특별시 종로구 옥인동 171-1,생활방범,4,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.581074,126.9665664,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로14길 13,서울특별시 종로구 창성동 98-2,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.58074570000001,126.9715841,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로33길 2,"서울특별시 종로구 청운동 59-1, 큰도로쪽",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5861563,126.96971509999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로33가길 27,"서울특별시 종로구 청운동 53-76, 건물근처",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.587439200000006,126.96825259999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로33가길 6,서울특별시 종로구 청운동 52-6,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5865421,126.968496,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로33다길 28,서울특별시 종로구 청운동 52-50,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5874034,126.9669442,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로30길 15,서울특별시 종로구 청운동 82,생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.585539600000004,126.97080940000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로1길 34,서울특별시 종로구 체부동 213,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5765711,126.97053770000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로5가길 18,서울특별시 종로구 체부동 23-2,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5783024,126.9707935,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로2길 16,서울특별시 종로구 체부동 104,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5787963,126.96977460000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로8길 9,서울특별시 종로구 통의동 98,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5787299,126.97208619999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 효자로7길 20,서울특별시 종로구 통의동 28-2,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5785356,126.97304890000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로7길 78,"서울특별시 종로구 통인동 46-28, 정자근처",생활방범,4,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.580623200000005,126.9688041,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로15길 26,서울특별시 종로구 통인동 31-25,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5806636,126.96939909999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창20길 51,"서울특별시 종로구 평창동 139-4, 건물 앞",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.611003000000004,126.96990929999998,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창30길 31,"서울특별시 종로구 평창동 462-2, 건물 옆",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.6126567,126.9749041,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창11길 20,"서울특별시 종로구 평창동 352-4, 건물 근처",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.607137,126.96622959999999,2019-09-18
